Series Name,Series Code,Type,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sierra Leone,SLE,2005356249,2041634017,2134343945,2170621713,2315732958,2482006192,2524200297,2525116116,2576121538,2795747409,3036754626,3142006005,3170291432,3241832807,3355291389,3411298469,3395975723,3397560822,3479317421,3636278670,3812401965,3922253604,4109806182,4023385112,4188063643,3965621323,4014638262,4304947544,4000157258,4029358406,4164341831,4262285541,3451901036,3499349141,3431203340,3156715557,3212078686,3023302224,3077268543,3016360576,3217030910,3012895641,3812040150,4173559981,4443958500,4637426225,4836052320,5017392581,5202336667,5281974206,5617678842,6072747635,6715143020,7699806186,7098065168,6788352975,7225348889,7457128029,7672926607,8095145458,7993685031,8465060863,8914856495,9423896753,9828485691
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Singapore,SGP,5946720492,6430636626,6916371175,7610786827,7374611314,7952357573,8761915153,9857909188,11191387995,12739585038,14515738367,16317640427,18490426054,20450966487,21702034804,22567672249,24246067681,25907515502,27922390122,30590220574,33683923408,37327150728,39978179041,43398105213,47213790846,46919789791,47549833615,52684232539,58618369611,64573309330,70914989180,75658065572,80681614024,89927445311,99905515247,1.07074E+11,1.15074E+11,1.24644E+11,1.21913E+11,1.28884E+11,1.40533E+11,1.39028E+11,1.44483E+11,1.51054E+11,1.66069E+11,1.78302E+11,1.94362E+11,2.11896E+11,2.15845E+11,2.16121E+11,2.47501E+11,2.62883E+11,2.74543E+11,2.8777E+11,2.99095E+11,3.07999E+11,3.19541E+11,3.33847E+11,3.45371E+11,3.49888E+11,3.36541E+11,3.69377E+11,3.84551E+11,3.91555E+11,4.08737E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1257551799,1297793365,1357491904,1376368434,1394353868,1416389988,1417888715,1431610452,1323735541,1232967220,1368162087,1185966832,1240255612,1412651142,1466331885,1510321842
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45559569013,38919807326,36303816918,36994071827,39289750245,41585644561,44130510843,46551440141,48332548393,48103809190,48483456227,49901675269,52105958758,54636588084,57581226217,61315329711,66788144153,74013706024,77983340267,73690093872,78694079821,80710556385,81977043068,82553606913,84789118562,89178548717,90915584912,93529165483,97328432250,99543529164,96969818857,1.02454E+11,1.03012E+11,1.05189E+11,1.07228E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27206132648,24784757479,23430593235,24096823248,25380578071,26422998604,27192863782,28599098755,29475325366,31028087571,32113425072,33021812644,34105781288,35195471632,36795465565,38213609800,40471568430,43360927308,44823161262,41420820596,41881476947,42155984116,40926910456,40589764219,41711191731,42709468275,44005450730,46282469721,48309217703,50002578163,47959972370,51996698296,53384233078,54652553126,55598805914
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,526652578.3,517188529.4,508553727.9,528339476.7,529238712.1,512661246.7,511628592.3,554714423,561649442.4,585599616.4,598482808,634391785.8,714959531.5,743557909.4,803786109.2,884876998.3,899122700.7,890904025.2,902410159.8,898026876.3,769815582.9,708564389.2,688724707.6,733653435.6,790024731.9,848163277.5,883254017.8,915402123.4,972394202.5,1000251965,1097358150,1178894467,1207965042,1271231572,1286352300,1307908814,1380562409,1423021078,1462095137,1487670872,1437368863,1434092017,1397028144,1436719369,1479785892
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,"Somalia, Fed. Rep.",SOM,917045732.3,887131872.9,949911138.8,976592267.2,916916392.3,862417802.4,940886220.4,996783740.2,1017018224,999733290.4,1045535151,1067892506,1226805081,1077756045,1085866066,1245436211,1222421286,1389224693,1469791648,1396493892,1421532244,1510579931,1552377825,1372667073,1417493800,1552579747,1519262585,1672521530,1729642284,1795501262,1837281328,1891491616,1730935689,1800010346,1478762689,1537774140,1661503679,1681117594,1791844291,1922976751,2059706442,2206158044,2374493800,2555674024,2737390479,2932027546,3122209723,3331221430,3554225116,3792157453,4046017819,4316872490,4605859127,5110628983,5569461555,6152149100,6584944951,7555288980,7710498420,7926418062,7707287719,7972973226,8189695543,8531635198,8882404281
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,South Africa,ZAF,65652787806,68176962954,72388888581,77726634753,83897825365,89034719820,92986424439,99678213921,1.03818E+11,1.08714E+11,1.1442E+11,1.19316E+11,1.21291E+11,1.26836E+11,1.34587E+11,1.36869E+11,1.39948E+11,1.39817E+11,1.44032E+11,1.49491E+11,1.59388E+11,1.67933E+11,1.67289E+11,1.642E+11,1.72573E+11,1.70482E+11,1.70512E+11,1.74094E+11,1.81406E+11,1.85751E+11,1.8516E+11,1.83275E+11,1.79358E+11,1.81571E+11,1.87381E+11,1.9319E+11,2.01497E+11,2.06736E+11,2.0777E+11,2.12756E+11,2.21692E+11,2.27678E+11,2.36103E+11,2.43065E+11,2.54136E+11,2.67547E+11,2.8254E+11,2.97685E+11,3.07184E+11,3.0246E+11,3.11654E+11,3.21529E+11,3.29233E+11,3.37416E+11,3.42187E+11,3.4671E+11,3.49014E+11,3.53055E+11,3.58552E+11,3.59484E+11,3.37307E+11,3.53696E+11,3.60975E+11,3.63885E+11,3.65831E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20185217786,21202884179,22367646895,21329717233,11500530835,13010519614,13449448811,11997800760,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Spain,ESP,1.91405E+11,2.14065E+11,2.35372E+11,2.57959E+11,2.71653E+11,2.8864E+11,3.09555E+11,3.22991E+11,3.44298E+11,3.74965E+11,3.90882E+11,4.09056E+11,4.42393E+11,4.76849E+11,5.03642E+11,5.06373E+11,5.23102E+11,5.37951E+11,5.45821E+11,5.46048E+11,5.58109E+11,5.57369E+11,5.64317E+11,5.74306E+11,5.84555E+11,5.98126E+11,6.17584E+11,6.51843E+11,6.8505E+11,7.18117E+11,7.45272E+11,7.64247E+11,7.71348E+11,7.63392E+11,7.81585E+11,8.03137E+11,8.24078E+11,8.5364E+11,8.90364E+11,9.29619E+11,9.77965E+11,1.01629E+12,1.0443E+12,1.07499E+12,1.10847E+12,1.14784E+12,1.19425E+12,1.23645E+12,1.24593E+12,1.19898E+12,1.20011E+12,1.19243E+12,1.15827E+12,1.14174E+12,1.1591E+12,1.20616E+12,1.24133E+12,1.27728E+12,1.30787E+12,1.33352E+12,1.18763E+12,1.267E+12,1.34772E+12,1.38088E+12,1.4286E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sri Lanka,LKA,..,6526664116,6775853428,6946384624,7217740543,7400851267,7772654452,8273137570,8753070071,9428528703,9791209303,9919171146,9878454941,10575616915,10982337251,11655140838,12043852220,12658159773,13373831476,14230232388,15062135547,15920605692,16579956893,17378114521,18264250049,19177354129,20012632786,20357972917,20861361467,21341027046,22706851776,23751364061,24796422002,26507390805,27991783146,29531355077,30653536886,32617018444,34149503956,35618117204,37755216046,37171743867,38645482957,40941128632,43170398174,45864985657,49382046638,52738458482,55876443248,57853861433,62491408088,67909090096,73771125924,76760144811,81655890649,85090301052,89390445685,95165677467,97364084799,97149412680,92656723482,96555233344,89459202881,87374939262,91751304717
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194002839.8,201588165,216904178.6,235211153.9,238849643.2,240157913.5,243007916.6,264552530.6,287171952.6,318350193.8,339203230.6,370496000.5,390798418.4,409858640.2,402216050.7,419386548.6,447913009.5,471660098.9,497050234.8,526092075,561992423.4,559256949,577264387.5,635237944,668609850.7,677754528.4,651095766.6,677115810.6,743018278.4,766426186.5,771029360,858287028.9,829064585.8,828615280.9,842010736,835799755.5,883668355,950623606,957222222.2,994866931.1,997065001.5,1017041453,1046924639,886725390.8,889985054.4,983259886,1012966874,1016129628
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,483071666.4,532885730.4,553096670.9,540815003.8,574941799.7,586937052.5,616080730.9,660842530.2,715611606.7,818674128.2,850796701.9,969054583.4,1056085416,1160539673,1164899565,1257544906,1264878904,1285098755,1307565184,1345779926,1336438462,1420453281,1458387956,1459098899,1409371876,1415241212,1475595751,1582833328,1576338888,1673997138,1702314784,1786567823,1736027614,1741756827,1817121649,1815145417,1782131987,1805800308,1807640741,1869604354,1932793731,1988589215,1974662680,1493605760,1666845860,2006689781,2051035272,2130856443
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,St. Vincent and the Grenadines,VCT,159345007.1,166559007.2,172712132.9,161891132.9,167832093.3,169317298.3,169317298.3,153191834.6,163164172.6,167832046.5,185867093,191383722.4,240820987.2,214086642.8,195202934.3,180350510.4,199065158.6,225400306.9,247438763.1,255807678.7,262056344.8,274147373.2,286420537.6,292631842.2,311905567.3,331179292.2,349724473.2,351256283.8,400694532.7,406326738.5,423185993.8,427991589,455288638.4,474641732.7,468719991.6,505123833.9,511629384.4,529562766.2,551222915.7,566162769.4,575442357.8,585502419.6,616780702.9,658051576.2,685128416.5,702178230,751309123,776274889.2,779416014.2,768674152.6,734310821,729858866,738391734.9,756574514.5,765242794.4,786555555.6,819195102,831877075.6,858294259.2,864031342.5,827146498.2,844461993.2,870731795.6,917110146.8,954361646.8
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sudan,SDN,9621210053,9623364370,10288901061,9995978960,9883979102,10553823688,10176508924,10321430685,10524063161,10670279284,11302501304,11556504009,10970475252,11039830076,12303370550,14236656554,16609226651,17642960632,16596558979,15763644181,16003931009,17194233567,18218780591,18594543248,17663159912,16553729141,17449916752,19931449275,19865457877,21639720128,20456015801,21992448810,23439081608,24509954459,24756580789,26241255779,27794508186,32884421186,34301247873,35365991404,37610270337,40055073507,42460970096,45131259049,47451406763,50129334265,53403487492,56466323951,58638439293,57015500648,59215296614,57312394053,47566600027,48496595855,50757206253,51726758677,53520457581,53900054790,52455031755,51312429477,49449890489,48525909157,48061119948,33915159868,29179132474
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Suriname,SUR,1039858389,1089771592,1132272684,1195679954,1273399151,1426207049,1700038803,1905743498,2050580004,2142856104,2200713219,2286541034,2272821788,2231910996,2240838640,2303582122,2506297349,2761939678,2944227697,2926562331,2669024846,2858525610,2738467534,2631667300,2581665621,2633298934,2654365325,2489794675,2683998660,2796726603,2670873906,2742987479,2753959429,2569444198,2656805273,2656805273,2683373358,2836325577,2901561112,2860939243,2921018935,3043701742,3128925412,3326047695,3608761755,3771156042,3989639611,4193569552,4367326198,4498944264,4731486826,5008248887,5142988298,5293854859,5307380819,5126237646,4874454256,4950790054,5195768566,5256433829,4416708447,4309144555,4412832155,4519472314,4597250506
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Sweden,SWE,1.25835E+11,1.32984E+11,1.38648E+11,1.46035E+11,1.55996E+11,1.61957E+11,1.65344E+11,1.70908E+11,1.77127E+11,1.85999E+11,1.9804E+11,1.99911E+11,2.04486E+11,2.126E+11,2.19399E+11,2.25E+11,2.27381E+11,2.23752E+11,2.27671E+11,2.36413E+11,2.40432E+11,2.41526E+11,2.44542E+11,2.49189E+11,2.59729E+11,2.6534E+11,2.72481E+11,2.8162E+11,2.88827E+11,2.96494E+11,2.98732E+11,2.95309E+11,2.91887E+11,2.85858E+11,2.97337E+11,3.09511E+11,3.14788E+11,3.24436E+11,3.38211E+11,3.5242E+11,3.68741E+11,3.73758E+11,3.82272E+11,3.89462E+11,4.0574E+11,4.17073E+11,4.36576E+11,4.50655E+11,4.46495E+11,4.27494E+11,4.52078E+11,4.66381E+11,4.64448E+11,4.69732E+11,4.80516E+11,5.01602E+11,5.12292E+11,5.21938E+11,5.31178E+11,5.45032E+11,5.34492E+11,5.62424E+11,5.69485E+11,5.68323E+11,5.72983E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Switzerland,CHE,2.12619E+11,2.2986E+11,2.4087E+11,2.52622E+11,2.65901E+11,2.71497E+11,2.7818E+11,2.86681E+11,2.96967E+11,3.13695E+11,3.337E+11,3.473E+11,3.58415E+11,3.69347E+11,3.7472E+11,3.47429E+11,3.42552E+11,3.50889E+11,3.52324E+11,3.61102E+11,3.7772E+11,3.83769E+11,3.78744E+11,3.81164E+11,3.92631E+11,4.07055E+11,4.14621E+11,4.21194E+11,4.34999E+11,4.53838E+11,4.70515E+11,4.66206E+11,4.66002E+11,4.65415E+11,4.71325E+11,4.73591E+11,4.75823E+11,4.86583E+11,5.01326E+11,5.09662E+11,5.29838E+11,5.38186E+11,5.37792E+11,5.37618E+11,5.52143E+11,5.67325E+11,5.90436E+11,6.1356E+11,6.30788E+11,6.16297E+11,6.36286E+11,6.47822E+11,6.55462E+11,6.67209E+11,6.82887E+11,6.94118E+11,7.08477E+11,7.18132E+11,7.38674E+11,7.4711E+11,7.31109E+11,7.71756E+11,7.95248E+11,8.00682E+11,8.1111E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Syrian Arab Republic,SYR,2416812218,2678627030,3335461124,3046852122,3329336867,3405890769,3145031364,3404738073,3531703487,4194530603,4119161060,4488065486,5639735188,5049263095,6351759533,7390372324,8296021554,8146733163,8956729450,9036264207,10347255986,11149721268,11460696656,11726623777,10834153805,11847234654,10905032498,11088485935,13085648672,11299813273,11722376107,12621068342,14258373042,15135390679,16227110829,17367323301,19073761706,20031990206,21391221744,20631095403,20770487870,20988014510,21818055209,23389922826,25004519711,26558570073,27898767456,29481908620,30801717185,32622727886,34316469201,35294489549,25998267919,19160700666,17185167298,16466863117,15412063258,15300590613,15513754781,15703131996,15593656904,15882796970,15999183136,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6548213772,6777401246,6696072428,7626826568,7131082791,7088296320,6585027346,4675369346,3908608781,3076075188,2694139780,2244218479,2281936479,2403172744,2492079339,2699528109,2958165475,3277647458,3638188648,4012922040,4281787757,4581513037,4938871060,5329041788,5536874479,5896771270,6333132379,6808117273,7311917934,7801816486,8271431485,8842160258,9469953673,10189670047,10943705647,11425228817,12499200275,13499136339,14619564550,15847607944
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Tanzania,TZA,8038068841,8129565885,8869091957,9424297385,9943685370,10377699461,11586045114,12225972344,12994443432,13418275377,7187762856,7468190604,7999575904,8494906638,8674437207,9020497425,9318716167,9323337584,9517636648,9755594117,10022700328,9924596037,9888107300,9849382581,10309641477,10437986617,11011628451,11539803391,12377066378,12842994038,13747792169,14032644802,14114640651,14284835103,14508773001,15026723410,15709592840,16263399690,16866529754,17686894781,18486481203,19608760036,20999647619,22400909970,24081832736,25882267435,27572954444,29439239572,31113277454,32752668790,34828049321,37500111399,39187673998,41845219655,44662433112,47413919817,50669888784,54078588995,57054358530,60363511325,61565931105,64226431583,67159014151,70563656178,74463225268
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Thailand,THA,15908737340,16761787111,18028015160,19470225867,20800236245,22502041173,25004834864,27159247019,29365194461,31288808475,34858219809,36564659955,38129081871,42032139795,43909401662,46091876858,50390779136,55350976955,61049773247,64329224522,67657323331,71653751952,75488910650,79704364262,84289302224,88206428693,93087620536,1.01949E+11,1.15496E+11,1.29575E+11,1.44045E+11,1.56373E+11,1.69013E+11,1.8296E+11,1.97591E+11,2.13636E+11,2.25711E+11,2.19496E+11,2.02739E+11,2.12009E+11,2.21455E+11,2.29082E+11,2.43168E+11,2.6065E+11,2.77044E+11,2.88645E+11,3.02984E+11,3.19452E+11,3.24965E+11,3.22721E+11,3.46968E+11,3.49883E+11,3.75224E+11,3.85308E+11,3.89102E+11,4.01296E+11,4.15081E+11,4.32422E+11,4.50683E+11,4.60213E+11,4.3237E+11,4.39081E+11,4.50411E+11,4.59499E+11,4.71179E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,481437137.8,533019663.2,588770959.4,648853655.2,695070452,741509948.8,800698644.7,832726542.5,816072043.7,526754663.6,832683766.6,968808340.7,903891451.6,884166124.6,887702789.1,914197082.3,876567882.1,966550892.4,1076687515,1185938474,1296604300,1373863180,1440641467,1485364306,1551797213,1590282371,1638148815,1586016118,1578617316,1960846015,2582938982,2721637682,2163090172,1770794193,1609639638
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Togo,TGO,751799608.8,843288489.2,875111269.2,918864157.1,1050133194,1212480769,1326559679,1399525390,1469833233,1629028935,1670150556,1670150556,1797502167,1866481025,1956685237,2004438946,1963317428,2099946364,2331894564,2211388255,2533741350,2449743109,2361983450,2234105482,2358222442,2489234720,2528726536,2541627142,2710451415,2820496330,2813624018,2793929564,2682711979,2277734407,2618994013,2824475892,3074052559,3516020702,3435156566,3520408613,3492826930,3521588220,3656346110,3902058837,3863870739,3683570963,3781190459,3736756295,3887557324,4099577351,4339580302,4592285182,4881723795,5166047627,5457063354,5755457836,5998044851,6238441246,6537585941,6859420393,7007740719,7367160813,7830882103,8315779389,8858969845
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,253486812.2,265505294.8,270768679,275475700.1,293542673.5,299761847.2,308711649.9,302902091.9,304083127.8,297867390.4,316975445.2,317774139,329652720.9,345978842,367526958.6,367868457.9,365659268.6,374042287.1,382654470.9,397019692.6,402945137.1,420792478.2,421010471.6,412725207,410010916.8,401131460.3,391246346.5,410272035.5,389228451.7,392437239.1,418745044.3,422596498,424261200.8,432706273.8,437525514.2,466396529.4,481332022.5,483872624.1,482492576.9,491207296.8,486614870.5,476257056.4,489545312.5,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Trinidad and Tobago,TTO,3624450730,4133217448,4246569413,4484572525,4826767822,4860258364,5057430373,5160729284,5429868625,5578141212,5775252400,5835334420,6172636987,6274881828,6513804480,6610076255,7033461248,7675038841,8443807609,8747731277,9656691425,10098698332,10482380002,9402660429,8861922250,8496862492,8218236517,7843338767,7535901531,7473360014,7586145560,7822257351,8611756183,8554133650,8859275047,9196805731,9852949764,10594172851,11454903204,12374138298,13228122078,13779539519,14873181567,17021016161,18374195713,19515038111,22092595781,23142924113,23927871251,22877023931,23637278844,23567701471,25149270115,25996346050,26950637731,26841141793,24818295900,23608962518,23385751653,23495134888,21430194901,21276595988,21459842974,21774542875,22320911477
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Tunisia,TUN,..,6137821865,5856090654,5227498193,4983062999,4856658027,5024449146,5032586365,5556464947,5820275646,6092061086,6735394768,7930436885,7878520795,8514694201,9124014225,9842699381,10178443291,10833983238,11545507381,12402038508,13085895944,13021285955,13630931806,14414552711,15228769277,15008410750,16014180050,16025735735,16305657121,17601927420,18289202651,19716808223,20148572580,20788977092,21277865199,22798398674,24038846665,25188807992,26713898246,27972115617,29034013116,29418004532,30801356640,32722064779,33862934470,35638740560,38029929333,39641554633,40848025577,42061674643,41200826153,42938131960,43981498924,45340671514,45779494042,46290957182,47333713939,48567689497,49320533876,44893953704,47020147730,48314277430,48403183212,49184626298
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Turkiye,TUR,69393850612,70196091674,74107016789,80825785367,85238110897,87644834141,97472287281,1.02085E+11,1.09005E+11,1.13453E+11,1.17122E+11,1.23641E+11,1.32823E+11,1.37156E+11,1.44829E+11,1.55219E+11,1.71457E+11,1.77298E+11,1.79963E+11,1.7884E+11,1.74463E+11,1.82936E+11,1.89454E+11,1.98872E+11,2.1222E+11,2.21221E+11,2.36733E+11,2.59189E+11,2.65204E+11,2.65974E+11,2.90619E+11,2.92713E+11,3.07453E+11,3.30977E+11,3.15526E+11,3.40384E+11,3.64748E+11,3.91586E+11,3.99059E+11,3.86877E+11,4.13901E+11,3.91305E+11,4.16487E+11,4.4064E+11,4.84375E+11,5.28509E+11,5.65862E+11,5.94768E+11,6.0024E+11,5.70932E+11,6.19703E+11,6.87746E+11,7.2081E+11,7.81994E+11,8.17972E+11,8.6546E+11,8.94225E+11,9.64206E+11,9.97646E+11,1.01063E+12,1.02885E+12,1.15037E+12,1.21297E+12,1.27416E+12,1.31656E+12
